화면명,화면경로,ID,사용,코드유형,ko,en,ja,zh-TW,zh-CN,es,vi,original ko,original en,original ja,original zh-TW,original zh-CN,original es,original vi,BE 에러코드,공통버튼(B),공통(C),10/22 Backup original ja
S_EMAIL_00,[User] 엔드유저향 이메일 폼,S01688,사용,일반,"<0>{{str}}님,</0> 구매하신 상품의 반품 요청이 거절되었어요.\n거절 사유 확인 후 더 궁금한 사항이 있다면 고객센터를 이용해주세요.","<0>{{str}},</0> your return request was denied.\nPlease check the reason for the denial and contact Customer Service for any inquiries.",<0>{{str}}、</0>返品リクエストが拒否されました。\n拒否の理由をご確認の上、ご不明な点などがある場合は、カスタマーセンターをご利用ください。,<0>{{str}}先生/女士，</0>已拒絕退貨申請。 \n查看拒絕原因後，若仍有疑問，請諮詢客服中心。,<0>{{str}}先生/女士，</0>已拒绝退货申请。\n查看拒绝原因后，若仍有疑问，请咨询客服中心。,"<0>{{str}},</0> su solicitud de devolución fue rechazada.\nPor favor verifique el motivo del rechazo y póngase en contacto con Atención al Cliente si tiene alguna duda.","<0>{{str}} ơi,</0> yêu cầu trả hàng cho sản phẩm bạn đã mua đã bị từ chối. Vui lòng kiểm tra lý do từ chối và liên hệ trung tâm hỗ trợ khách hàng nếu bạn có thêm thắc mắc.","<0>{{str}}님,</0> 구매하신 상품의 반품 요청이 거절되었어요.\n거절 사유 확인 후 더 궁금한 사항이 있다면 고객센터를 이용해주세요.","<0>{{str}},</0> your return request was denied.\nPlease check the reason for the denial and contact Customer Service for any inquiries.",<0>{{str}}、</0>返品リクエストが拒否されました。\n拒否の理由をご確認の上、ご不明な点などがある場合は、カスタマーセンターをご利用ください。,<0>{{str}}先生/女士，</0>已拒絕退貨申請。 \n查看拒絕原因後，若仍有疑問，請諮詢客服中心。,<0>{{str}}先生/女士，</0>已拒绝退货申请。\n查看拒绝原因后，若仍有疑问，请咨询客服中心。,"<0>{{str}},</0> su solicitud de devolución fue rechazada.\nPor favor verifique el motivo del rechazo y póngase en contacto con Atención al Cliente si tiene alguna duda.","<0>{{str}} ơi,</0> yêu cầu trả hàng cho sản phẩm bạn đã mua đã bị từ chối. Vui lòng kiểm tra lý do từ chối và liên hệ trung tâm hỗ trợ khách hàng nếu bạn có thêm thắc mắc.",,,,<0>{{str}}さま、</0>返品リクエストが拒否されました。\n拒否の理由をご確認の上、ご不明な点などがある場合は、カスタマーセンターをご利用ください。
S_EMAIL_00,[User] 엔드유저향 이메일 폼,S01689,사용,일반,주문 번호,Order No.,注文番号,訂購編號,订单编号,Núm. de pedido,Số đơn hàng,주문 번호,Order No.,注文番号,訂購編號,订单编号,Núm. de pedido,Số đơn hàng,,,,注文番号
S_EMAIL_00,[User] 엔드유저향 이메일 폼,S01690,사용,일반,주문일,Order date,注文日,訂購日期,下单日期,Fecha del pedido,Ngày đặt hàng,주문일,Order date,注文日,訂購日期,下单日期,Fecha del pedido,Ngày đặt hàng,,,,注文日
S_EMAIL_00,[User] 엔드유저향 이메일 폼,S01691,사용,일반,반품 요청일,Return request date,返品リクエスト日,申請退貨日期,申请退货日期,Fecha de la solicitud de devolución,Ngày yêu cầu trả hàng,반품 요청일,Return request date,返品リクエスト日,申請退貨日期,申请退货日期,Fecha de la solicitud de devolución,Ngày yêu cầu trả hàng,,,,返品リクエスト日
S_EMAIL_00,[User] 엔드유저향 이메일 폼,S01692,미사용,,반품 사유,Reason for return,返品理由,退貨原因,退货原因,Motivo de devolución,Lý do trả hàng,반품 사유,Reason for return,返品理由,退貨原因,退货原因,Motivo de devolución,Lý do trả hàng,,,,返品理由
S_EMAIL_00,[User] 엔드유저향 이메일 폼,S01693,사용,일반,반품 거절 사유,Reason for denial,返品拒否の理由,拒絕退貨的原因,拒绝退货的原因,Motivo de rechazo,Lý do từ chối trả hàng,반품 거절 사유,Reason for denial,返品拒否の理由,拒絕退貨的原因,拒绝退货的原因,Motivo de rechazo,Lý do từ chối trả hàng,,,,返品拒否の理由
S_EMAIL_00,[User] 엔드유저향 이메일 폼,S01694,사용,일반,반품 요청 상품,Product,返品をリクエストした商品,申請退貨的商品,申请退货的商品,Producto,Sản phẩm yêu cầu trả hàng,반품 요청 상품,Product,返品をリクエストした商品,申請退貨的商品,申请退货的商品,Producto,Sản phẩm yêu cầu trả hàng,,,,返品をリクエストした商品
S_EMAIL_00,[User] 엔드유저향 이메일 폼 > 이메일 하단 공통,S01695,미사용,,내 주문 바로가기,View my order,MY注文はこちら,前往我的訂購,前往我的订单,Ver mi pedido,Đến đơn hàng của tôi ngay,내 주문 바로가기,View my order,MY注文はこちら,前往我的訂購,前往我的订单,Ver mi pedido,Đến đơn hàng của tôi ngay,,,,MY注文はこちら
S_EMAIL_00,[User] 엔드유저향 이메일 폼 > 이메일 하단 공통,S01696,미사용,,"서비스 이용에 궁금하신 사항이 있다면, <0>‘MY > 고객센터’</0> 를 통해서 문의해 주세요.","For service inquiries, contact Customer Service at <0>‘MY > Customer Service’</0>",サービスのご利用に関するお問い合わせは、<0>'MY >カスタマーセンター'</0>をご利用ください。,若您對服務有疑問，請透過<0>「MY > 客服中心」進行諮詢。,若您对服务有疑问，请通过<0>“MY > 客服中心”进行咨询。,"Para preguntas relacionadas al servicio, póngase en contacto con Atención al Cliente en <0>‘MI > Servicio al Cliente’</0>","Nếu có bất kỳ câu hỏi nào về việc sử dụng dịch vụ, vui lòng liên hệ qua <0>'TRANG CỦA TÔI > Trung tâm hỗ trợ'</0>.","서비스 이용에 궁금하신 사항이 있다면, <0>‘MY > 고객센터’</0> 를 통해서 문의해 주세요.","For service inquiries, contact Customer Service at <0>‘MY > Customer Service’</0>",サービスのご利用に関するお問い合わせは、<0>'MY >カスタマーセンター'</0>をご利用ください。,若您對服務有疑問，請透過<0>「MY > 客服中心」進行諮詢。,若您对服务有疑问，请通过<0>“MY > 客服中心”进行咨询。,"Para preguntas relacionadas al servicio, póngase en contacto con Atención al Cliente en <0>‘MI > Servicio al Cliente’</0>","Nếu có bất kỳ câu hỏi nào về việc sử dụng dịch vụ, vui lòng liên hệ qua <0>'TRANG CỦA TÔI > Trung tâm hỗ trợ'</0>.",,,,サービスのご利用に関するお問い合わせは、<0>'MY >カスタマーセンター'</0>をご利用ください。
S_EMAIL_00,[User] 엔드유저향 이메일 폼 > 이메일 하단 공통,S01697,미사용,,본 메일은 발신 전용입니다.,This email has been delivered from a send-only address. Please do not reply.,本メールは送信専用です。,本郵件僅用於發信。,本邮件仅用于发信。,Este es un mensaje enviado de manera automática. Por favor no responda a este mensaje.,Đây là email chỉ dùng để gửi đi.,본 메일은 발신 전용입니다.,This email has been delivered from a send-only address. Please do not reply.,本メールは送信専用です。,本郵件僅用於發信。,本邮件仅用于发信。,Este es un mensaje enviado de manera automática. Por favor no responda a este mensaje.,Đây là email chỉ dùng để gửi đi.,,,,本メールは送信専用です。
S_EMAIL_00,[User] 엔드유저향 이메일 폼 > 이메일 하단 공통,S01698,미사용,,더 이상 수신을 원하지 않는다면 <0>이곳</0>을 클릭하세요.,"To unsubscribe, click <0>here</0>",本メールの配信停止をご希望の方は<0>こちら</0>をクリックしてください。,若您不想要繼續接收資訊，請點擊 <0>此處</0>。,若您不想要继续接收信息，请点击 <0>此处</0>。,"Para cancelar su suscripción, haga clic <0>aquí</0>","Nếu không muốn nhận nữa, hãy nhấp vào <0>đây</0>.",더 이상 수신을 원하지 않는다면 <0>이곳</0>을 클릭하세요.,"To unsubscribe, click <0>here</0>",本メールの配信停止をご希望の方は<0>こちら</0>をクリックしてください。,若您不想要繼續接收資訊，請點擊 <0>此處</0>。,若您不想要继续接收信息，请点击 <0>此处</0>。,"Para cancelar su suscripción, haga clic <0>aquí</0>","Nếu không muốn nhận nữa, hãy nhấp vào <0>đây</0>.",,,,本メールの配信停止をご希望の方は<0>こちら</0>をクリックしてください。
S_EMAIL_00,[User] 엔드유저향 이메일 폼,S01699,사용,일반,배송 정보,Shipping details,配送情報,配送資訊,配送信息,Datos del envío,Thông tin giao hàng,배송 정보,Shipping details,配送情報,配送資訊,配送信息,Datos del envío,Thông tin giao hàng,,,,配送情報
S_EMAIL_00,[User] 엔드유저향 이메일 폼,S01700,사용,일반,받는 사람,Recipient,受取人,收件者,收件人,Destinatario,Người nhận,받는 사람,Recipient,受取人,收件者,收件人,Destinatario,Người nhận,,,,受取人
S_EMAIL_00,[User] 엔드유저향 이메일 폼,S01701,사용,일반,연락처,Phone,連絡先,聯繫方式,联系方式,Teléfono,Liên hệ,연락처,Phone,連絡先,聯繫方式,联系方式,Teléfono,Liên hệ,,,,連絡先
S_EMAIL_00,[User] 엔드유저향 이메일 폼,S01702,사용,일반,배송지,Address,配送先,配送地點,配送地,Dirección,Địa chỉ giao hàng,배송지,Address,配送先,配送地點,配送地,Dirección,Địa chỉ giao hàng,,,,配送先
S_EMAIL_00,[User] 엔드유저향 이메일 폼,S01703,사용,일반,배송 요청 사항,Delivery instructions,配送要請事項,配送申請事項,配送申请事项,Instrucciones de entrega,Yêu cầu giao hàng,배송 요청 사항,Delivery instructions,配送要請事項,配送申請事項,配送申请事项,Instrucciones de entrega,Yêu cầu giao hàng,,,,配送要請事項
S_SHO_CO_07,[User] SHOP > 홈 > 결제 (Check-out) > 결제완료 (Thank you),S01705,미사용,,배송 정보,Shipping details,配送情報,配送資訊,配送信息,Datos del envío,Thông tin giao hàng,배송 정보,Shipping details,配送情報,配送資訊,配送信息,Datos del envío,Thông tin giao hàng,,,,配送情報
S_SHO_CO_07,[User] SHOP > 홈 > 결제 (Check-out) > 결제완료 (Thank you),S01709,사용,일반,배송 메모,Delivery instructions,配送メモ,配送備註,配送备注,Instrucciones de entrega,Ghi nhớ giao hàng,배송 메모,Delivery instructions,配送メモ,配送備註,配送备注,Instrucciones de entrega,Ghi nhớ giao hàng,,,,配送メモ
S_SHO_CO_07,[User] SHOP > 홈 > 결제 (Check-out) > 결제완료 (Thank you),S01710,사용,일반,상품 출고 전까지는 배송지 변경이 가능합니다. 주문 상세> 배송 정보 변경을 이용해주세요.,You can update your shipping address before the item ships. Go to Order Details > Edit Shipping Information.,商品が出荷される前であれば、配送先住所を変更できます。注文詳細 > 配送情報を編集 をご確認ください。,商品出貨前可以更新收件地址。請前往「訂單詳情 > 編輯配送資訊」。,商品发货前可更改收货地址。请前往“订单详情 > 编辑配送信息”。,Puedes actualizar la dirección de envío antes de que se envíe el producto. Ve a Detalles del pedido > Editar información de envío.,"Bạn có thể thay đổi địa chỉ giao hàng trước khi sản phẩm được gửi đi. Vui lòng sử dụng tính năng ""Thay đổi thông tin giao hàng"" trong ""Chi tiết đơn hàng"".",상품 출고 전까지는 배송지 변경이 가능합니다. 주문 상세> 배송 정보 변경을 이용해주세요.,You can update your shipping address before the item ships. Go to Order Details > Edit Shipping Information.,商品が出荷される前であれば、配送先住所を変更できます。注文詳細 > 配送情報を編集 をご確認ください。,商品出貨前可以更新收件地址。請前往「訂單詳情 > 編輯配送資訊」。,商品发货前可更改收货地址。请前往“订单详情 > 编辑配送信息”。,Puedes actualizar la dirección de envío antes de que se envíe el producto. Ve a Detalles del pedido > Editar información de envío.,"Bạn có thể thay đổi địa chỉ giao hàng trước khi sản phẩm được gửi đi. Vui lòng sử dụng tính năng ""Thay đổi thông tin giao hàng"" trong ""Chi tiết đơn hàng"".",,,,商品の出荷前なら配送先の変更が可能です。配送先を変更されたい場合は、1:1お問い合わせをご利用ください。
S_SHO_CO_07,[User] SHOP > 홈 > 결제 (Check-out) > 결제완료 (Thank you),S01711,미사용,,주문 정보,Order summary,注文情報,訂購資訊,订单信息,Resumen del pedido,Thông tin đơn hàng,주문 정보,Order summary,注文情報,訂購資訊,订单信息,Resumen del pedido,Thông tin đơn hàng,,,,注文情報
S_SHO_CO_07,[User] SHOP > 홈 > 결제 (Check-out) > 결제완료 (Thank you),S01712,사용,일반,배송 완료 후 7일이 지나면 구매 확정 처리됩니다.,Purchase will be confirmed once 7 days have passed since delivery,配送完了から７日が経過した時点で購入確定となります｡,完成配送7日後確認購買。,完成配送7日后确认购买。,La compra será confirmada 7 días después de la entrega,Đơn hàng sẽ được xác nhận mua sau 7 ngày kể từ ngày giao hàng hoàn tất.,배송 완료 후 7일이 지나면 구매 확정 처리됩니다.,Purchase will be confirmed once 7 days have passed since delivery,配送完了から７日が経過した時点で購入確定となります｡,完成配送7日後確認購買。,完成配送7日后确认购买。,La compra será confirmada 7 días después de la entrega,Đơn hàng sẽ được xác nhận mua sau 7 ngày kể từ ngày giao hàng hoàn tất.,,,,配送完了後、お支払い日から7日が経過した場合、購入が確定されます。
